PGA_TPR_OMP	TIGR03939	equivalog	0	pgaA		poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA
thiol_BshB2	TIGR04000	equivalog	86	bshB2	3.-.-.-	bacillithiol biosynthesis deacetylase BshB2
GldJ	TIGR03524	equivalog	0	GldJ		gliding motility-associated lipoprotein GldJ
HAD-IG-Ncltidse	TIGR02244	subfamily	0			HAD superfamily (subfamily IG) hydrolase, 5'-nucleotidase
cas1_DVULG	TIGR03640	exception	0	cas1		CRISPR-associated endonuclease Cas1, subtype I-C/DVULG
orni_carb_tr	TIGR00658	equivalog	73	argF	2.1.3.3	ornithine carbamoyltransferase
methan_mark_8	TIGR03275	hypoth_equivalog	0			putative methanogenesis marker protein 8
LEU1_arch	TIGR02090	subfamily	0			isopropylmalate/citramalate/homocitrate synthases
Glu-decarb-GAD	TIGR01788	equivalog	0		4.1.1.15	glutamate decarboxylase
type_II_gspD	TIGR02517	equivalog	97	gspD		general secretion pathway protein D
tiny_TM_bacill	TIGR01732	subfamily	156			conserved hypothetical protein
RPE4	TIGR03777	domain	0			Rickettsial palindromic element RPE4 domain
hip	TIGR00988	equivalog	132	ihfB		integration host factor, beta subunit
FeS_repair_RIC	TIGR03652	equivalog	76	ric		iron-sulfur cluster repair di-iron protein
TIGR02687	TIGR02687	hypoth_equivalog	0			TIGR02687 family protein
polC	TIGR00354	equivalog	132	polC	2.7.7.7	DNA polymerase II, large subunit DP2
beta_RFAP_syn	TIGR00144	subfamily	703			beta-ribofuranosylaminobenzene 5'-phosphate synthase family
FMN_reduc_MsuE	TIGR03566	equivalog	0	msuE	1.5.1.29	FMN reductase
pts-lac	TIGR00853	subfamily_domain	700			PTS system, lactose/cellobiose family IIB component
alr	TIGR00492	equivalog	89	alr	5.1.1.1	alanine racemase
secA	TIGR00963	equivalog	97	secA		preprotein translocase, SecA subunit
PLP_SbnA_fam	TIGR03945	equivalog	706			2,3-diaminopropionate biosynthesis protein SbnA
glu_aminopep	TIGR03107	equivalog	138	pepA	3.4.11.7	glutamyl aminopeptidase
era	TIGR00436	equivalog	136	era		GTP-binding protein Era
VI_chp_3	TIGR03352	hypoth_equivalog	187			type VI secretion lipoprotein, VC_A0113 family
glyco_access_1	TIGR03728	hypoth_equivalog	0			glycosyltransferase, SP_1767 family
PhnG_redo	TIGR03293	equivalog	0	phnG		phosphonate C-P lyase system protein PhnG
ccpA	TIGR01481	equivalog	261	ccpA		catabolite control protein A
yjbN	TIGR00742	subfamily	168	dusA	1.-.-.-	tRNA dihydrouridine synthase A
folB_dom	TIGR00526	domain	0			FolB domain
phnS2	TIGR03261	equivalog	142			putative 2-aminoethylphosphonate ABC transporter, periplasmic 2-aminoethylphosphonate-binding protein
glyc_debranch	TIGR01531	equivalog	105	GDE		glycogen debranching enzyme
primase_sml	TIGR00335	equivalog	132			putative DNA primase, eukaryotic-type, small subunit
pyrH_bact	TIGR02075	equivalog	124	pyrH	2.7.4.22	UMP kinase
exbB2	TIGR02805	equivalog	145	exbB		tonB-system energizer ExbB
mug	TIGR00584	subfamily	132		3.2.2.-	mismatch-specific thymine-DNA glycosylate (mug)
TIGR00255	TIGR00255	hypoth_equivalog	156			TIGR00255 family protein
ATP_synt_6_or_A	TIGR01131	equivalog	111	atpB	3.6.3.14	ATP synthase F0, A subunit
glyc2_xrt_Gpos1	TIGR03111	hypoth_equivalog	0			putative glycosyltransferase TIGR03111
conj_TIGR03759	TIGR03759	hypoth_equivalog	186			integrating conjugative element protein, PFL_4693 family
DapC_direct	TIGR03540	hypoth_equivalog	0		2.6.1.83	LL-diaminopimelate aminotransferase
oxido_YhdH	TIGR02823	subfamily	703			putative quinone oxidoreductase, YhdH/YhfP family
Phn_aa_oxid	TIGR03329	hypoth_equivalog	0			putative aminophosphonate oxidoreductase
release_prfH	TIGR03072	equivalog	169	prfH		putative peptide chain release factor H
MerA	TIGR02053	equivalog	96	merA	1.16.1.1	mercuric reductase
laccase	TIGR03389	equivalog	0		1.10.3.2	laccase
FliI_clade3	TIGR03498	equivalog	0	fliI	3.6.3.14	flagellar protein export ATPase FliI
GarL	TIGR03239	equivalog	0	garL	4.1.2.20	2-dehydro-3-deoxyglucarate aldolase
arCOG04112	TIGR03682	equivalog	0	dph2		diphthamide biosynthesis enzyme Dph2
TIGR00010	TIGR00010	subfamily	703			hydrolase, TatD family
AhpC	TIGR03137	equivalog	149	ahpC	1.11.1.15	peroxiredoxin
SUI1_rel	TIGR01158	hypoth_equivalog	169	yciH		putative translation initiation factor SUI1
PTS_HPr_family	TIGR01003	subfamily	700			phosphocarrier,  HPr family
TMAO_torS	TIGR02956	equivalog	699	torS	2.7.13.3	TMAO reductase sytem sensor TorS
Sig-70_gmx1	TIGR03001	subfamily	0			RNA polymerase sigma-70 factor, Myxococcales family 1
cad	TIGR00779	subfamily	142			cadmium resistance transporter family protein
TIGR00374	TIGR00374	superfamily	156			conserved hypothetical protein
pter_reduc_Leis	TIGR02685	equivalog	0		1.5.1.33	pteridine reductase
PHA_synth_I	TIGR01838	subfamily	176	phaC		poly(R)-hydroxyalkanoic acid synthase, class I
CxxCG_CxxCG_HTH	TIGR03830	subfamily	0			putative zinc finger/helix-turn-helix protein, YgiT family
TTC	TIGR02089	equivalog	184		1.1.1.93	tartrate dehydrogenase
Obg_CgtA_exten	TIGR03595	equivalog_domain	0	cgtA		Obg family GTPase CgtA, C-terminal extension
tdt	TIGR00816	subfamily	144	tdt		C4-dicarboxylate transporter/malic acid transport protein
trehalose_treC	TIGR02403	equivalog	0	treC	3.2.1.93	alpha,alpha-phosphotrehalase
aa-his-dipept	TIGR01893	subfamily	0	pepD	3.4.13.3	aminoacyl-histidine dipeptidase
Gneg_AbrB_dup	TIGR03082	domain	0			membrane protein AbrB duplication
SPP-like	TIGR01487	hypoth_equivalog	0			SPP-like hydrolase, Archaeal
protease_PatA	TIGR03895	subfamily_domain	0		3.4.21.-	cyanobactin maturation protease, PatA/PatG family
benz_CoA_bzdO	TIGR03191	equivalog	0	bzdO	1.3.99.15	benzoyl-CoA reductase, bzd-type, O subunit
TIGR03643	TIGR03643	hypoth_equivalog	156			TIGR03643 family protein
GGDEF	TIGR00254	domain	710			diguanylate cyclase (GGDEF) domain
L6_bact	TIGR03654	equivalog	158	rplF		ribosomal protein L6
Sig-70_plancto1	TIGR02984	subfamily	0			RNA polymerase sigma-70 factor, Planctomycetaceae-specific subfamily 1
recD_rel	TIGR01448	hypoth_equivalog	703			helicase, RecD/TraA family
ARCH_P_rylase	TIGR02645	hypoth_equivalog	0		2.4.2.4	putative thymidine phosphorylase
phnR_burk	TIGR03338	equivalog	0			phosphonate utilization associated transcriptional regulator
ectoine_eutA	TIGR02990	equivalog	0	eutA		ectoine utilization protein EutA
Ube1	TIGR01408	subfamily	0			ubiquitin-activating enzyme E1
ppisom_GldI	TIGR03516	equivalog	0	gldI		peptidyl-prolyl isomerase, gliding motility-associated
RNaseEG	TIGR00757	subfamily_domain	134		3.1.4.-	ribonuclease, Rne/Rng family
lnt	TIGR00546	equivalog	140	lnt	2.3.1.-	apolipoprotein N-acyltransferase
TIGR03792	TIGR03792	hypoth_equivalog	157			uncharacterized cyanobacterial protein, TIGR03792 family
CysI	TIGR02041	equivalog	106	cysI	1.8.1.2	sulfite reductase (NADPH) hemoprotein, beta-component
PHA_reg_PhaR	TIGR01848	equivalog	261	phaR		polyhydroxyalkanoate synthesis repressor PhaR
pyruv_carbox	TIGR01235	equivalog	116	pyc	6.4.1.1	pyruvate carboxylase
proV	TIGR01186	subfamily	142	proV		glycine betaine/L-proline transport ATP binding subunit
spore_II_E	TIGR02865	equivalog	705	spoIIE	3.1.3.16	stage II sporulation protein E
glu_cys_ligase	TIGR01434	equivalog	86	gshA	6.3.2.2	glutamate--cysteine ligase
amt	TIGR00836	subfamily	145	amt		ammonium transporter
nickel_nikB	TIGR02789	equivalog	145	nikB	3.6.3.24	nickel ABC transporter, permease subunit NikB
malonate_madL	TIGR00807	equivalog	144	madL		malonate transporter, MadL subunit
nifN	TIGR01285	equivalog	179	nifN		nitrogenase molybdenum-iron cofactor biosynthesis protein NifN
DapC_gpp	TIGR03538	equivalog	0	dapC	2.6.1.17	succinyldiaminopimelate transaminase
PS_I_psaK	TIGR03049	equivalog	164	psaK		photosystem I reaction center subunit PsaK
MltB	TIGR02282	equivalog	89	mltB	2.4.-.-	lytic murein transglycosylase B
topB	TIGR01056	subfamily	132	topB	5.99.1.2	DNA topoisomerase III
alk_sulf_monoox	TIGR03565	equivalog	106	ssuD	1.14.14.5	alkanesulfonate monooxygenase, FMNH(2)-dependent
UDP-GALP_mutase	TIGR00031	equivalog	90	glf	5.4.99.9	UDP-galactopyranose mutase
nifM_nitrog	TIGR02933	equivalog	179	nifM		nitrogen fixation protein NifM
spore_II_P	TIGR02867	subfamily	705	spoIIP		stage II sporulation protein P
IMP_DH_rel_1	TIGR01303	hypoth_equivalog	157			IMP dehydrogenase family protein
comE	TIGR01259	subfamily	98			comEA protein
IOR_beta	TIGR03334	equivalog	0	iorB	1.2.7.8	indolepyruvate ferredoxin oxidoreductase, beta subunit
ribazole_CobZ	TIGR03161	equivalog	79	cobZ	3.1.3.73	alpha-ribazole phosphatase CobZ
HpaH	TIGR02312	equivalog	0	hpaH	4.2.-.-	2-oxo-hepta-3-ene-1,7-dioic acid hydratase
arch_NMN_Atrans	TIGR01527	equivalog	163		2.7.7.1	nicotinamide-nucleotide adenylyltransferase
gluta_reduc_2	TIGR01424	equivalog	112	gor	1.8.1.7	glutathione-disulfide reductase
cas2	TIGR01573	equivalog	708	cas2		CRISPR-associated endoribonuclease Cas2
Rv1155_F420	TIGR03618	subfamily	703			PPOX class probable F420-dependent enzyme
thermo_KaiC_1	TIGR03877	hypoth_equivalog	0			KaiC domain protein, Ph0284 family
catechol_2_3	TIGR03211	equivalog	184		1.13.11.2	catechol 2,3 dioxygenase
intein_Cterm	TIGR01443	domain	0			intein C-terminal splicing region
arCOG00187	TIGR03679	equivalog	0			arCOG00187 universal archaeal metal-binding-domain/4Fe-4S-binding-domain containing ABC transporter, ATP-binding protein
gcvT	TIGR00528	equivalog	109	gcvT	2.1.2.10	glycine cleavage system T protein
yopT_cys_prot	TIGR01586	domain	187			cysteine protease domain, YopT-type
mdcA	TIGR01110	equivalog	184	mdcA		malonate decarboxylase, alpha subunit
spore_YkwD	TIGR02909	subfamily_domain	0			uncharacterized protein, YkwD family
excise	TIGR01764	domain	157			DNA binding domain, excisionase family
2A1904	TIGR00927	subfamily	145			K+-dependent Na+/Ca+ exchanger
one_C_dehyd_A	TIGR03121	equivalog	0		1.2.99.5	formylmethanofuran dehydrogenase subunit A
Dyp_perox_fam	TIGR01413	superfamily	0			Dyp-type peroxidase family
secA2	TIGR03714	equivalog	97	secA2		accessory Sec system translocase SecA2
dCO2ase_PEP1	TIGR03099	hypoth_equivalog	0			pyridoxal-dependent decarboxylase, exosortase system type 1 associated
PST-A	TIGR01607	paralog	0			Plasmodium subtelomeric family (PST-A)
leuS_bact	TIGR00396	equivalog	137	leuS	6.1.1.4	leucine--tRNA ligase
RNA_lig_T4_1	TIGR02308	equivalog	166		6.5.1.3	RNA ligase, T4 RnlA family
hisDCase_pyru	TIGR00541	equivalog	109		4.1.1.22	histidine decarboxylase, pyruvoyl type
tnaC_leader	TIGR02616	equivalog	133	tnaC		tryptophanase leader peptide
thiW	TIGR02359	hypoth_equivalog	162	thiW		thiW protein
rfaE_dom_I	TIGR02198	equivalog_domain	90	rfaE	2.7.1.-	bifunctional protein RfaE, domain I
oligo_HPY	TIGR01727	subfamily_domain	142			oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
PTS_I_fam	TIGR01417	equivalog_domain	0	ptsP	2.7.3.9	phosphoenolpyruvate-protein phosphotransferase
het_cyc_patell	TIGR03678	subfamily_domain	0			bacteriocin leader peptide, microcyclamide/patellamide family
cas_csf4	TIGR03117	hypoth_equivalog	708	csf4		CRISPR type AFERR-associated DEAD/DEAH-box helicase Csf4
restrict_Alw26I	TIGR02986	equivalog	183		3.1.21.4	type II restriction endonuclease, Alw26I/Eco31I/Esp3I family
B4_12hDH	TIGR02825	equivalog	0		1.3.1.74 1.3.1.4	leukotriene B4 12-hydroxydehydrogenase/15-oxo-prostaglandin 13-reductase
LLM_2I7G	TIGR03858	hypoth_equivalog	0		1.-.-.-	probable oxidoreductase, LLM family
EF_0839	TIGR03581	hypoth_equivalog	156			conserved hypothetical protein EF_0839/AHA_3917
exo_poly_only	TIGR03706	exception	103	ppx	3.6.1.11	exopolyphosphatase
leuko_A4_hydro	TIGR02411	equivalog	0		3.3.2.6 3.4.11.-	leukotriene A-4 hydrolase/aminopeptidase
PA_CoA_Oxy1	TIGR02156	hypoth_equivalog	184	paaG		phenylacetate-CoA oxygenase, PaaG subunit
trmU	TIGR00420	equivalog	168	trmU	2.1.1.61	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
2A060601	TIGR00917	subfamily	147			Niemann-Pick C type protein family
Phn_Fe-ADH	TIGR03405	hypoth_equivalog	0			phosphonate metabolism-associated iron-containing alcohol dehydrogenase
SAM_DCase	TIGR00535	equivalog	104		4.1.1.50	S-adenosylmethionine decarboxylase proenzyme
HpnD	TIGR03465	equivalog	0	hpnD	2.5.-.-	squalene synthase HpnD
type_III_yscE	TIGR02501	hypoth_equivalog	187			type III secretion system protein, YseE family
DHB_AMP_lig	TIGR02275	equivalog	145		2.7.7.58	(2,3-dihydroxybenzoyl)adenylate synthase
GLDHase	TIGR01676	equivalog	0		1.3.2.3	galactonolactone dehydrogenase
termin_org_HMW1	TIGR03836	equivalog_domain	0	hmw1		cytadherence high molecular weight protein 1 N-terminal region
msrA	TIGR00401	equivalog_domain	149	msrA	1.8.4.11	peptide-methionine (S)-S-oxide reductase
pabC_Proteo	TIGR03461	equivalog	78	pabC	4.1.3.38	aminodeoxychorismate lyase
ISP4_OPT	TIGR00727	equivalog	142			small oligopeptide transporter, OPT family
ahpD	TIGR00777	subfamily	96	ahpD	1.11.1.15	alkylhydroperoxidase, AhpD family
TIGR00049	TIGR00049	subfamily	76			iron-sulfur cluster assembly accessory protein
cognate_SipW	TIGR04088	domain	0			SipW-cognate class signal peptide
S21p	TIGR00030	equivalog	158	rpsU		ribosomal protein S21
Sig-70_gvs1	TIGR02989	subfamily	0			RNA polymerase sigma-70 factor, Rhodopirellula/Verrucomicrobium family
adenyl_thiF	TIGR02356	equivalog	162	thiF		thiazole biosynthesis adenylyltransferase ThiF
CM_A	TIGR01801	equivalog_domain	70	aroA	5.4.99.5	chorismate mutase
glu_cys_lig_pln	TIGR01436	equivalog	86		6.3.2.2	glutamate--cysteine ligase
fliM_switch	TIGR01397	equivalog	188	fliM		flagellar motor switch protein FliM
OAFO_sf	TIGR03710	subfamily	0			2-oxoacid:acceptor oxidoreductase, alpha subunit
alaS	TIGR00344	equivalog	137	alaS	6.1.1.7	alanine--tRNA ligase
RNasePH	TIGR01966	equivalog	166	rph	2.7.7.56	ribonuclease PH
greB	TIGR01461	equivalog	165	greB		transcription elongation factor GreB
KxYKxGKxW	TIGR03715	domain	0			KxYKxGKxW signal peptide
cytb6/f_IV	TIGR01156	equivalog	164		1.10.99.1	cytb6/f complex subunit IV
HrpB2	TIGR02558	equivalog	0			type III secretion protein HrpB2
nqrB	TIGR01937	equivalog	145	nqrB	1.6.5.-	NADH:ubiquinone oxidoreductase, Na(+)-translocating, B subunit
NRPS-para261	TIGR01720	subfamily_domain	0			non-ribosomal peptide synthase domain TIGR01720
thiE	TIGR00693	equivalog_domain	162	thiE	2.5.1.3	thiamine-phosphate pyrophosphorylase
PabB-fungal	TIGR01823	equivalog	0	pabB	6.3.5.8	aminodeoxychorismate synthase
fliE	TIGR00205	equivalog	188	fliE		flagellar hook-basal body complex protein FliE
quinone_pig3	TIGR02824	subfamily	703			putative NAD(P)H quinone oxidoreductase, PIG3 family
lysS_arch	TIGR00467	equivalog	137	lysS	6.1.1.6	lysine--tRNA ligase
TIGR03663	TIGR03663	subfamily	0			TIGR03663 family protein
IMP_dehydrog	TIGR01302	equivalog	125	guaB	1.1.1.205	inosine-5'-monophosphate dehydrogenase
CueR	TIGR02044	equivalog	261	cueR		Cu(I)-responsive transcriptional regulator
lacE	TIGR00410	subfamily	700		2.7.1.69	PTS system, lactose/cellobiose family IIC component
fdxN_nitrog	TIGR02936	equivalog	179	fdxB		ferredoxin III, nif-specific
ADOP	TIGR03434	paralog	0			Acidobacterial duplicated orphan permease
taurine_ABC_bnd	TIGR01729	equivalog	0	tauA		taurine ABC transporter, periplasmic binding protein
MthylAspMutase	TIGR01501	equivalog	114	mamA	5.4.99.1	methylaspartate mutase, S subunit
nitrile_beta	TIGR03888	equivalog	109	nthB	4.2.1.84	nitrile hydratase, beta subunit
salicylate_mono	TIGR03219	equivalog	0	salA	1.14.13.1	salicylate 1-monooxygenase
Pmev_kin_ERG8	TIGR01219	equivalog	102		2.7.4.2	phosphomevalonate kinase
pilT_fam	TIGR01420	subfamily	188			twitching motility protein
PS_II_psbQ_bact	TIGR03042	equivalog	164	psbQ		photosystem II protein PsbQ
Ku_bact	TIGR02772	equivalog	132			Ku protein
septum_zipA	TIGR02205	equivalog	93	zipA		cell division protein ZipA
fmt	TIGR00460	equivalog	137	fmt	2.1.2.9	methionyl-tRNA formyltransferase
lolE_release	TIGR02213	equivalog	97	lolE		lipoprotein releasing system, transmembrane protein LolE
26Sp45	TIGR01242	subfamily	0			26S proteasome subunit P45 family
fucA	TIGR01086	equivalog	119	fucA	4.1.2.17	L-fuculose phosphate aldolase
AphA	TIGR01672	hypoth_equivalog	0	aphA	3.1.3.-	HAD phosphatase, family IIIB
TIGR00289	TIGR00289	hypoth_equivalog	156			TIGR00289 family protein
aroC	TIGR00033	equivalog	70	aroC	4.2.3.5	chorismate synthase
Ac_RPExFGAL	TIGR03967	hypoth_equivalog	157	mftB		mycofactocin system RPExFGAL protein
TIGR02231	TIGR02231	subfamily	0			conserved hypothetical protein
mevalon_kin	TIGR00549	equivalog	102	mvk	2.7.1.36	mevalonate kinase
typeII_sec_gspL	TIGR01709	equivalog	97	gspL		general secretion pathway protein L
NifU_proper	TIGR02000	equivalog	179	nifU		Fe-S cluster assembly protein NifU
FGAM_synth_I	TIGR01737	equivalog	125	purQ	6.3.5.3	phosphoribosylformylglycinamidine synthase I
ocin_TIGR03798	TIGR03798	subfamily	706			bacteriocin propeptide, TIGR03798 family
TIGR02449	TIGR02449	hypoth_equivalog	0			TIGR02449 family protein
flavin_revert	TIGR03885	hypoth_equivalog	703		1.-.-.-	probable non-F420 flavinoid oxidoreductase
benz_CoA_red_A	TIGR02259	equivalog	0	bcrA	1.3.99.15	benzoyl-CoA reductase, subunit A
PrgH	TIGR02554	equivalog	187	eprH		type III secretion apparatus protein PrgH/EprH
trimeth_pyl	TIGR02369	equivalog	0	mttB	2.1.1.-	trimethylamine:corrinoid methyltransferase
acolac_catab	TIGR02418	equivalog	114	alsS	2.2.1.6	acetolactate synthase, catabolic
TIGR02336	TIGR02336	equivalog	105	gnpA	2.4.1.211	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase
selB	TIGR00475	equivalog	169	selB		selenocysteine-specific translation elongation factor
phytoene_desat	TIGR02731	equivalog	76	pds	1.14.99.-	phytoene desaturase
portal_HK97	TIGR01537	equivalog	152			phage portal protein, HK97 family
LRP1_Cterm	TIGR01624	paralog_domain	0			LRP1 C-terminal domain
sda_alpha	TIGR00718	equivalog	116	sdaAA	4.3.1.17	L-serine dehydratase, iron-sulfur-dependent, alpha subunit
rSAM_HydG	TIGR03955	equivalog	140	hydG		iron-only hydrogenase maturation rSAM protein HydG
8TM_EpsH	TIGR02602	subfamily	97		3.4.-.-	eight transmembrane protein EpsH (proposed exosortase)
lysidine_TilS_N	TIGR02432	equivalog_domain	168	tilS	6.3.4.-	tRNA(Ile)-lysidine synthetase
sufA_proteo	TIGR01997	equivalog	76	sufA		FeS assembly scaffold SufA
2A0304	TIGR00907	subfamily	142			amino acid permease
Atha_cystat_rel	TIGR01638	paralog_domain	0			Arabidopsis thaliana cystatin-related protein
FtsH_fam	TIGR01241	subfamily	138	hflB	3.4.24.-	ATP-dependent metallopeptidase HflB
T7SS_EccB	TIGR03919	equivalog	97	eccB		type VII secretion protein EccB
Na_symport_sm	TIGR03647	subfamily_domain	141			putative solute:sodium symporter small subunit
tktlase_bact	TIGR00232	equivalog	117	tkt	2.2.1.1	transketolase
sufD	TIGR01981	equivalog	76	sufD		FeS assembly protein SufD
rpiA	TIGR00021	equivalog	117	rpiA	5.3.1.6	ribose 5-phosphate isomerase A
type_III_ssaH	TIGR02498	hypoth_equivalog	187			type III secretion system protein, SsaH family
rSAM_QueE_Clost	TIGR03963	equivalog	168			putative 7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
trio_acet_GNAT	TIGR03103	hypoth_equivalog	0			GNAT-family acetyltransferase TIGR03103
sider_RhtX_FptX	TIGR02718	subfamily	145			siderophore transporter, RhtX/FptX family
phycocy_beta	TIGR01339	equivalog	164			phycocyanin, beta subunit
oadA	TIGR01108	equivalog	184	oadA	4.1.1.3	oxaloacetate decarboxylase alpha subunit
export_SdpA	TIGR04034	subfamily	0			antimicrobial peptide system protein, SdpA family
grpIintron_endo	TIGR01453	subfamily	0			group I intron endonuclease
fumC_II	TIGR00979	equivalog	120	fumC	4.2.1.2	fumarate hydratase, class II
purT	TIGR01142	equivalog	125	purT	2.1.2.-	phosphoribosylglycinamide formyltransferase 2
B_an_ocin	TIGR03601	equivalog	94			probable heterocycle-containing bacteriocin, BA_2677 family
G1P_cyt_trans	TIGR02623	equivalog	90	rfbF	2.7.7.33	glucose-1-phosphate cytidylyltransferase
aRF1/eRF1	TIGR03676	subfamily	0	prf1		peptide chain release factor 1, archaeal and eukaryotic forms
two_anch	TIGR02226	domain	704			N-terminal double-transmembrane domain
ccoP	TIGR00782	equivalog	112	ccoP	1.9.3.1	cytochrome c oxidase, cbb3-type, subunit III
rRNA_methyl_1	TIGR00050	subfamily	168		2.1.1.-	RNA methyltransferase, TrmH family, group 1
sulfopyru_alph	TIGR03845	equivalog_domain	159	comD	4.1.1.79	sulfopyruvate decarboxylase, alpha subunit
HpaE	TIGR02299	equivalog	0	hpaE	1.2.1.60	5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase
lysA	TIGR01048	equivalog	71	lysA	4.1.1.20	diaminopimelate decarboxylase
glu_cys_lig_rel	TIGR01435	equivalog	86	gshAB	6.3.2.2 6.3.2.3	glutamate--cysteine ligase/gamma-glutamylcysteine synthetase
met_A_Alw26	TIGR02987	subfamily_domain	183		2.1.1.72	type II restriction m6 adenine DNA methyltransferase, Alw26I/Eco31I/Esp3I family
rnfB	TIGR01944	subfamily	112			electron transport complex, RnfABCDGE type, B subunit
L26e_arch	TIGR00405	equivalog	158	rplX		ribosomal protein L24
therm_gnt_kin	TIGR01313	subfamily	0		2.7.1.-	carbohydrate kinase, thermoresistant glucokinase family
